GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
mss51 7.76226492604638 7.50550370212119 7.98068148486368 7.67813106270008 9.26589131949017 9.21078806787681 8.54057072078036 8.5592941364756
pcdha1 8.2300753086388 7.85260121584962 8.18605797246611 7.95340554115166 10.0777676286115 10.0269675171164 8.80211078661283 8.76830208293513
fam210b 7.80904223103165 7.77674943984572 6.67703630652955 6.92402670545338 8.17236783329504 8.46438021829553 6.98108792596177 6.90644871646814
kat5 11.2174578430325 11.3363027390486 11.9023335032477 11.9976418689735 10.504417195717 10.5814385697199 10.4782848666753 10.4520624604368
spred2 5.95224835741162 6.44543090213374 6.7863701915094 7.35363074823452 5.44647232436139 5.51195340280614 6.92912179879197 6.68935027665712
med12l 6.70938781022077 7.14617591905894 6.87161603435734 6.45325984931958 5.53756867891303 5.57417502530327 5.83549273674991 5.84026742186542
hint3 10.7533148123148 10.8917094006028 9.14971013554784 9.78575009626538 9.2626721821046 9.38997954095207 8.04585658499389 8.74333678149336
abo 7.29181992246491 7.94622644075967 5.95487774206921 6.43601687922695 5.5688883247765 5.70496974607772 5.33131851710029 5.79665883273599
nudt3 11.6532756717544 11.7792003837058 11.766404449431 11.686172647639 10.6671857226361 10.6967635544605 10.7695867845074 10.7374463141582
gm19651 7.75659045868499 7.85564494555469 8.24162479315449 7.96011130724245 6.86815550534878 6.63337929325897 7.13190620428766 6.91443572488361
tcf20 8.27139504372052 8.52276958649427 8.53059997502897 8.55673900989212 9.6390716728524 9.65168346393283 9.44903402100549 9.46351843521512
grb10 10.2692569581134 10.2559183411221 9.80412402123237 9.629233737449 8.97165328048684 9.08443754180582 8.838460609883 8.60221154577392
klhl18 9.19621534997699 8.937330970768 8.95520344549825 8.87276984059806 8.03393636527655 7.94367046081849 7.84500962990354 7.96966246964116
ednrb 6.10208674181893 6.16617914560644 7.31389250045388 7.08774935904974 6.29503108126396 6.42186682453794 7.21730267237553 7.394460181354
nolc1 8.1115443405097 8.33442803784009 6.68212479623293 6.4969301456617 6.28508473693002 6.15163223591763 5.72135346457592 5.78899457521618
pgpep1 6.71203615252691 6.87509547289371 7.93157490054479 7.87279411597277 7.00734131398798 7.09288257728484 8.09947166153547 8.01553943891059
itgb2l 6.35159151200966 6.28620645860726 7.44545054340875 7.64593169020548 6.51290548023718 6.60380305621535 7.11787372707191 7.46698576370716
src 5.95288397352952 5.74839640141214 7.03253175117106 7.18813553568471 6.23404585596709 6.1048317035325 6.92030720671824 7.08256009690258
limk1 5.66350432926197 5.75119254540043 6.59172119510766 6.54136957864982 6.20672550470312 5.45998164292777 7.49813975242723 7.05445431989076
slc41a1 9.34831760227764 9.21746943297852 8.66874556252502 8.40483225566632 8.03519914454679 7.88321427276577 7.6615903117316 7.43976694271129
dbp 7.94268918449282 8.14304234706859 7.29337332934331 7.68463266143131 6.82508576277298 6.7859607327652 6.7262637635902 6.6573666529934
cep83 9.16025885676849 9.40094526559277 8.01943281517837 7.318575467463 6.93096423677516 7.49240867705777 7.53526047921159 7.32920209013255
pilrb1 6.33892176121785 6.34288959624264 7.16174920096188 7.42554312699486 6.47849361557362 6.81459835904637 7.49004001785694 7.42159607219104
dpy19l1 11.0621590710199 11.1109651318013 9.94942756698156 9.58299732383929 11.1558718871812 11.2186010125672 10.6274664630988 10.2091336696934
u2af2 11.1879272057691 11.2748916385391 11.1062189974335 10.8926839099769 9.11067005966468 9.34047036283826 10.4545935952775 10.4182885066013
apbb3 9.40226519529511 9.33172411189765 9.13446493698498 9.05336200326155 7.86266479796672 8.09105448322998 8.26615507590805 8.24436375670297
sh3bgrl 4.73521113529375 5.18381698692881 5.34824827165173 6.41391118791715 4.73239183683993 4.69597335377077 5.64568826288979 5.91190474587464
specc1 6.76117381753076 7.09340120323978 5.86461931497819 5.90914571351412 8.18170416043974 8.47907165192537 7.30683910371201 7.00684309456503
ero1l 8.98259560775778 9.09687343741688 8.39810235383806 8.30956520889235 6.90337441562222 7.13993989267597 7.8569734466603 7.70943047174181
strip1 10.0877286701442 9.85121771443327 9.16112166009193 9.24347058680107 8.41978654675263 8.58933693995202 8.41449385376176 8.39651615569775
tkt 9.31079777213272 9.56137086275361 8.62333359362809 9.15455764136902 8.34654577283119 8.4440614557048 7.82710883773921 7.44173817518066
tspan4 6.99323218581324 6.65967126240439 7.68326393955453 8.00687411826461 7.1373687748169 7.05291953853354 8.03888249639005 8.19388610533853
stat6 5.48686446304757 5.47961516732868 6.38833274568359 6.85295309913798 5.25655873819102 5.49243333747642 6.52668018609131 6.44025393567413
zfp783 5.95166158146782 5.93594442101439 4.82157228775784 4.13415520176522 4.09109332424261 4.02762509204266 4.55149404219416 4.64698715670149
itga5 6.05308046402103 5.94414576840066 6.8498063966332 6.95258184010918 6.47355577684803 6.10605666578781 7.42031574406609 7.49126855498899
radil 10.6560268645571 10.7093338676419 10.2033214232038 9.82176946090789 9.36527165829044 9.26392020004223 9.59811212141409 8.76668771001214
eaf2 6.82903694995529 7.09506631218892 6.00956079251064 6.18870168197521 7.75547348203801 7.73079805655116 7.61681943545611 7.5783981359532
gm8350 7.61098812853794 7.64150353089361 6.56966374498556 6.27659353364023 7.5120033255692 7.24952771809544 6.53278205715647 6.82327653479373
tmem222 9.91844717002742 9.69861470338579 9.85314409639182 9.89242922966591 8.65460226008971 8.66774161279572 8.95976472395983 9.00199189367929
gm8430 13.445659590289 13.5319013030946 12.1213831801049 12.775144279885 11.9266255588585 11.980079207718 10.9711738082979 12.0917209744244
copz2 6.41971149611151 6.23808873244928 7.50992316388983 7.55991261000433 6.58868354736836 6.86784375188942 7.4187113597489 7.69271315752152
ddx10 10.5051931612852 10.8085379894083 9.5551603283465 9.07686289964266 10.517655373359 10.5912396709948 9.56191977431277 9.60109315896515
mfsd11 8.58742338510482 8.5888942654946 7.93634237911487 7.11821710823141 7.71144997324555 7.4619526137927 7.12522543842822 6.96170394942665
ccdc94 9.4338268064044 9.37712040956516 8.89646914281542 8.78540486030623 8.1116208665786 7.95696042107014 8.06665172856249 7.96444447599599
parvg 6.87690595357378 6.71914860088144 7.69066383443376 7.6572837144353 8.46193137723727 8.29300159213965 8.42960244273463 8.60806682622895
nfat5 5.17687266339203 5.58355159102383 6.14074153770881 6.29262577246196 7.24539605798171 7.12483117921568 6.92755364517783 6.79283394308655
bcl6 5.00576143099206 5.15896159461431 4.87392092371578 5.20628024489885 6.79190179430117 6.66868176439594 5.90487940465805 5.75719920965353
phka1 4.99210789971676 5.04910740446705 5.57505584697067 5.90276437089951 5.00155892234123 5.22518476230592 6.34087415366651 6.4825160612427
prorsd1 6.9674714515216 7.02948805976015 6.36964673755869 6.44091621651738 4.9240013737754 5.32712766739741 5.68768448870461 5.83145908848943
ngrn 9.5691437409762 9.64856269340054 8.36620100619145 8.21201602390847 9.1427099831904 9.15169754505285 8.30413405157742 8.20954146315512
gm3776 7.61311509304245 8.06239739023132 6.76304825139252 7.59749415071242 6.33775616225094 6.24726164097498 6.722729597618 6.74457581425732
ube2g1 10.2115720120843 10.5986030989813 8.9766702280153 8.79432793194386 7.56018528133877 7.60427517124743 8.78213483036934 8.54595607504652
sigmar1 9.01709758875514 8.86782420322083 8.93264183375143 8.96052841683961 8.21946346602859 8.02111141671473 7.79805444277992 7.75238342743615
ago3 8.30339328829021 8.42745069482458 7.06647207974488 6.7037931806387 6.3484047662275 6.34432902850839 6.42115865810212 6.41922109987358
helz2 7.21280917689851 7.21521295416991 6.13142514605941 6.22141403310311 7.15954453445617 7.11298025172735 6.05325285955418 6.51801954890679
psph 9.51778796487258 9.62446084084883 8.19929414883277 8.29109398199529 9.43699702813731 9.47737065877661 8.58772291719701 8.8877474436628
cabp5 6.09291350484053 5.98128646293958 7.05822527570726 7.58022502470611 6.39524096793999 6.43311575242082 7.43813445989845 7.24533399356506
aimp2 10.3673903085139 10.4125346045991 9.20743642204676 9.43935558437683 10.4035531057377 10.4994350885638 9.41095040866276 9.4492514516244
ythdc2 9.84514283121587 10.0925402504587 8.99362869954878 8.43795151584586 8.16232683327056 8.54527520877353 8.25710656502821 7.86379452218835
arhgap8 6.95847754804486 7.02204755849711 7.36072780438607 7.66267238401899 8.53044972188066 8.39171806169289 7.88307757233492 8.20136752099957
tmod4 6.54938144969762 5.95950149345883 6.0642567231107 6.16291047040365 7.71694175647921 7.81203311627636 6.16995254895671 6.90882067984007
fbxo11 9.35381718774905 9.4515199589004 8.58898952040357 8.0621130600327 7.8052521349666 7.99699300623335 7.80841180626086 7.41868346310528
eda 6.11341184145874 6.20178242448941 7.15545381107334 6.95695610778256 6.08796794180866 6.63987412385465 7.15104341842295 7.49062989107291
rpp40 9.29820231038606 9.47155253595456 8.53075416530484 8.61953180049987 7.40452690313371 7.67951180665002 7.86261123974272 7.96533953676788
gm11478 13.1532842622645 13.2111714737057 11.5282111067904 12.0161416246807 12.7259067227722 12.7280935836728 11.8718248902877 11.8333390725804
rala 11.2529421982032 11.2793482137945 9.68327668873746 9.92632759615502 10.7031471592285 10.6479207015694 9.94476771847158 9.69703848550131
psme1 7.09853450947379 7.15979002971286 7.34714172946834 8.07785864049365 6.65419877016274 6.5189287564752 8.09316338399127 7.91931607893631
map4k3 9.89373994620715 9.96332322506711 9.12036215199254 8.52778675219289 9.97937560831188 10.0353060061153 9.02821119467245 8.89931292933459
maml1 8.3333020140844 7.94007463511898 7.22578978336252 7.25159541047893 9.04665036791843 9.16778244657285 8.63670687625091 8.17685195952944
ube2v2 9.76471822155938 10.0933814687847 8.43640508224629 8.33746337714924 11.0863108758977 11.1020071364031 10.1104684351998 10.1762855838707
atad5 6.35611791995536 6.56642167281636 5.41456769452787 5.74041571087006 5.91574916241725 6.09127672299536 7.6727031129432 7.73905208440547
thrb 5.84696789233082 5.98320551482525 7.28911809274033 7.52654232274608 6.61377005920853 6.49395843098524 7.3594436627658 7.32997053391921
ift81 11.5035843243849 11.6623250213907 10.839658220884 10.5660068473169 10.1316319801638 10.3384708280598 9.74428379230922 9.20304734526029
chd1 5.7715571239177 5.86778448481426 5.22796854263491 4.9956963754312 4.25095497104948 4.43994622505998 4.34087151755119 4.41048186762617
gm20484 6.92779501948335 6.75511349651279 7.36399385811728 7.5083547448723 9.70275461702041 9.52475405028055 7.79266739286838 7.70941725535901
ttc28 9.63073538757352 9.55688410546894 8.54609061153517 8.51765512129327 9.32348493454596 9.30967013444005 8.0914135099492 7.57309535575292
ttyh2 7.741370627895 7.46108784042647 8.44508105873301 8.72682249823122 6.27565862805026 5.93732036164026 7.27236758970812 7.17036241601274
maged2 7.37902958103579 7.66818986227307 7.644990288947 8.04103678688441 6.3484047662275 6.29231028938387 6.99282535312732 6.7908069579832
bc021891 7.50222726971452 7.61589295528691 7.65228882384477 7.84359088862664 6.00932871137764 5.96315425295991 6.869610810672 7.03279020375379
phlda1 4.78135933800271 4.63482779766778 5.67581678862068 6.3421558494719 4.77794532889963 4.83182179449535 5.97566049632577 5.49267158521447
hcn3 7.67470119843862 7.7336204802192 8.76645312101975 8.96580348888199 7.96100360806008 8.06884508335435 8.84368060309221 9.23144606602003
col26a1 5.09766341668421 4.87311193902418 6.01455184484127 6.55867253484638 7.20092878681489 6.58057230726484 6.72293345301578 6.85251985203554
reps1 10.3975670379776 10.6245507575217 10.6966121873753 10.3225224110236 9.27086752942776 9.47871715762222 10.0567101278479 9.48623222921139
bptf 11.561199177645 11.7147782022584 10.9590243075861 10.6400057682922 11.2677724965078 11.4389619379819 10.078631767354 9.41231832412221
bahcc1 7.66452469366531 7.50673528867542 8.54763625081272 8.59879342019083 7.69268606542869 7.56441654626245 8.73695087591167 8.64087011077676
chrm1 6.77922862082358 6.84629670970826 8.04068642133178 8.04209602001098 7.2543718720863 7.19691090955084 8.18975261663932 8.30855718973822
ccnd1 7.37152006736975 7.389955116208 8.27865572626149 8.40177651537518 7.55140275647581 7.51704320262432 8.669708329051 8.61449948700665
wbp5 8.84622566092361 9.1512406728764 8.55082519233029 9.05042690850872 7.13582457744923 7.19082861709485 8.17342563465164 8.35230593603258
nanp 8.96007805041162 9.23982765449575 7.75216291574649 7.25408502563542 7.95348058652101 8.04984042080901 7.32587896827528 7.09102163469744
nrn1 5.22121098049422 5.4086357528063 6.60862068668443 6.67860817640113 5.7081876617648 6.11009533483701 6.38413685829686 6.60056514822204
ppp1ca 8.52148076732285 8.91082028771439 8.47098994971814 9.01188345237118 7.15731126634197 7.19906062775747 9.4527145108322 9.51073853005167
xrcc5 9.81891405783973 10.012342311902 8.55705041855676 8.47033099433957 8.03627288162254 8.14333373687893 7.50576362181935 6.97586613515235
adrbk2 8.28900513956418 8.01689557016142 8.00090128984795 8.0518094975491 9.66775101167604 9.44610867977176 8.86719895170393 8.46000374245068
lpgat1 11.0093180957755 11.0234794738158 10.5306028322615 10.2046010635645 9.86959495183379 10.0380416398566 9.11773861752992 8.66994070498092
klc1 8.71795525094581 8.80386657009509 7.29927011625476 7.41582781966324 6.68787706893636 6.80101768429283 6.81318182684096 6.48709325209386
st3gal2 5.54261056735497 5.84483760291156 6.91525566267689 7.10668886787776 6.04440801057557 6.0601067193356 6.73928984860203 7.16619207473609
zfp263 10.6172169728935 10.4759775468328 10.007102045997 9.29592754555493 9.74986253939581 9.64745232210308 8.73529517908097 8.32860958644489
arrdc3 11.2830748931896 11.418851948049 11.2278035553021 10.8234553902448 10.3247269467521 10.458127193516 10.1181855462258 9.58244837453545
eml5 8.68510663370054 8.85830637500469 10.6035548939506 10.333095733743 8.27816740214745 9.46221685315621 9.10080440318074 8.72072694546239
ab351656 9.71873917900279 9.92076950537751 8.90469919554382 8.73464062923519 7.35569530198579 7.59437316683665 8.36321639845377 8.32219761478408
rnf180 8.77526192889761 8.92884710592412 8.23813157116442 7.98439162585803 8.3146691999207 8.69997436624259 7.05187550343543 6.78567175158291
morc2a 11.0029747555881 10.6983122032256 10.5713628485398 10.4370574673209 9.6758341141548 9.68363578663112 9.51531686267586 9.45615235265615
bloc1s2 11.6452012504965 11.7182450424029 10.5662223450883 10.841836079513 10.3023306242538 10.4375418825799 9.38151145666057 9.39487553415121
ak076660 5.87866444996247 5.62600353339241 5.94421060189732 5.91605975952884 7.3193028005818 7.06417446785543 5.95351921508535 6.81026900644156
aa407881 5.98075656650154 6.71078436734767 6.27092361269683 5.28230986637897 5.18535872347848 5.5363306191892 4.72142168680234 4.78928880122699
zmiz1 6.80569451095419 6.12029287085106 7.68713868217514 7.67237323048544 7.18689158898703 6.73264285686438 7.9559285015318 8.12541499607714
cab39l 10.7551929573495 10.8372420774483 9.96535794728175 10.3114479844718 12.2199277895329 12.2274517136766 11.4080210910106 11.3626767492605
zkscan6 9.23392764428314 8.89479600847192 7.59564386112671 7.60009464953203 8.1648203445366 8.38136822553414 7.3853055049302 6.59662270190941
capza1 13.2757505233216 13.4568881928485 13.655854683813 13.5321006099168 12.4163631763172 12.5401379361446 12.6659684589655 12.3295407929033
dhx38 6.79453709324791 7.0643714294061 7.95408042271231 8.39883149944674 7.0414248066813 6.89890174928961 8.0260297079828 7.77691329469641
dnaic2 8.93529396214109 7.96578918562154 10.3818651307864 10.5393775970974 10.7545271988439 10.8962223368875 11.2572103247666 11.2757760064131
sipa1l2 10.8215219816873 10.9068242361808 9.81188261827405 9.61062749791764 9.21779299758883 9.22640789197258 8.7391466487071 8.1826842457678
atp5g1 11.0611044189134 11.2224892017108 9.99658716874524 10.3974171871914 11.0122336474412 10.8666294785515 10.0307332550204 10.0675612378013
net1 7.73824601039971 8.48281029257674 7.67718174643779 7.61445374716225 8.8719155655921 9.04989110352725 8.62810251714087 8.22068432397155
lsr 6.23171083547966 5.97048580533354 7.34471499114292 7.20842512042293 6.76230773583389 6.51239647975982 7.59856518565781 7.75919648765652
cdc42ep5 7.49613252763127 7.59017671746497 8.2831216371849 8.38020667902524 9.66093653353657 9.56612768009163 8.78442961519942 8.9122643239565
pigg 6.75457336431503 7.19157470180806 5.79736439440232 5.46827691661809 6.58944410188389 6.65629914110601 6.04262970539682 5.22402717603609
